,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,TPM,TPA,FTM,FTA,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
338,Jarell Eddie,PHX,25,5,0,5,12.5,4.8,1.2,3.8,0.8,3.2,1.6,1.8,0.2,1.2,1.4,0,0.2,0.2,0,0.2,6.9,0,0,-1
337,Josh McRoberts,MIA,30,22,6,16,17.3,4.9,2,5.4,0.6,1.4,0.3,0.4,1,2.3,3.4,2.3,1,0.5,0.2,1.4,13.2,0,0,-3.3
336,Aron Baynes,DET,30,75,34,41,15.5,4.9,1.9,3.7,0,0,1.1,1.3,1.5,3,4.4,0.4,0.7,0.2,0.5,2.2,12.4,2,0,1.8
334,Tiago Splitter,PHI,32,8,1,7,9.5,4.9,1.8,3.9,0.3,0.8,1.1,1.4,1,1.8,2.8,0.5,0.8,0.1,0.1,1,8.9,0,0,-0.5
334,Toney Douglas,MEM,31,24,15,9,16.4,4.9,1.8,4.9,0.3,1.8,1,1.2,0.5,2,2.5,2.3,0.9,0.8,0.2,2.1,13.4,0,0,0.5
333,Mario Hezonja,ORL,22,65,20,45,14.8,4.9,1.8,5.1,0.7,2.2,0.6,0.8,0.3,1.9,2.2,1,0.9,0.5,0.2,1.1,10.2,0,0,-4.4
332,Juancho Hernangomez,DEN,21,62,30,32,13.6,4.9,1.6,3.6,0.7,1.8,0.9,1.2,0.7,2.3,3,0.5,0.5,0.5,0.2,1,10.8,1,0,-0.5
331,Aaron Brooks,IND,32,65,36,29,13.7,5,1.9,4.6,0.7,2,0.5,0.6,0.3,0.8,1.1,1.9,1,0.4,0.1,1.4,9.7,0,0,-0.5
329,Anthony Bennett,BKN,24,23,3,20,11.5,5,1.7,4,0.6,2.1,1.1,1.6,1.1,2.3,3.4,0.5,0.5,0.2,0.1,0.8,10.4,0,0,-3
329,Trey Burke,WAS,24,57,35,22,12.3,5,2,4.5,0.5,1.2,0.4,0.5,0.1,0.7,0.8,1.8,0.8,0.2,0.1,0.9,8.6,0,0,-2.8
328,Thomas Robinson,LAL,26,48,15,33,11.7,5,2.2,4.1,0,0,0.6,1.4,1.8,2.9,4.6,0.6,1,0.5,0.2,1.6,12.8,1,0,-1.7
327,Joakim Noah,NYK,32,46,17,29,22.1,5,2.2,4.4,0,0,0.7,1.7,3.5,5.2,8.8,2.2,1.3,0.7,0.8,2.8,22,5,0,-3.1
326,Wayne Selden,MEM,22,14,6,8,16.9,5.1,1.8,4.1,0.5,2,1,1.6,0.1,1.1,1.1,0.9,0.9,0.4,0.1,1.3,8.5,0,0,-3
325,Dewayne Dedmon,SAS,27,76,55,21,17.5,5.1,2.1,3.4,0,0,0.9,1.2,1.7,4.8,6.5,0.6,0.8,0.5,0.8,2.4,16.9,6,0,2.5
324,Denzel Valentine,CHI,23,57,28,29,17.1,5.1,1.8,5.1,1.3,3.6,0.2,0.3,0.2,2.5,2.6,1.1,0.9,0.5,0.1,1.5,11,1,0,-0.3
323,Luis Scola,BKN,37,36,7,29,12.8,5.1,2,4.2,0.5,1.4,0.7,1,1.4,2.4,3.9,1,0.9,0.4,0.1,1.8,11.8,1,0,-2.3
322,Cheick Diallo,NOP,20,17,9,8,11.7,5.1,2.1,4.5,0,0,0.9,1.2,1.4,2.9,4.3,0.2,0.4,0.2,0.4,1,12.2,3,0,-3.1
321,Shaun Livingston,GSW,31,76,63,13,17.7,5.1,2.3,4.2,0,0,0.6,0.8,0.4,1.6,2,1.8,0.8,0.5,0.3,1.6,11.7,0,0,2
320,Hollis Thompson,NOP,26,40,12,28,18.8,5.1,1.9,5,0.8,2.4,0.5,0.7,0.5,2.3,2.8,0.9,0.3,0.5,0.2,1.7,11.5,0,0,-1.8
319,Cameron Payne,CHI,22,31,16,15,14.9,5.2,2.1,6.2,0.9,2.8,0.2,0.3,0.1,1.5,1.5,1.8,0.9,0.5,0.1,1.7,10.5,0,0,-2.2
318,Omri Casspi,MIN,29,36,12,24,17.8,5.2,2.1,4.6,0.4,1.2,0.5,0.8,0.8,2.4,3.1,1,0.8,0.6,0.1,1.4,11.8,0,0,-2.8
317,Randy Foye,BKN,33,69,17,52,18.6,5.2,1.7,4.7,1,2.9,0.8,0.9,0.1,2.1,2.2,2,1.2,0.5,0.1,1.4,11.6,0,0,-3
316,Mike Dunleavy,ATL,36,53,34,19,15.9,5.2,1.8,4.2,1,2.5,0.7,0.8,0.3,1.8,2.2,0.9,0.5,0.3,0.1,1.3,9.9,0,0,-0.7
315,Derrick Jones Jr.,PHX,20,32,7,25,17,5.3,2.1,3.8,0.1,0.3,0.9,1.3,1.2,1.3,2.5,0.4,0.4,0.4,0.4,2,10.9,0,0,1
314,Willie Reed,MIA,27,71,39,32,14.5,5.3,2.3,4,0,0.1,0.7,1.2,1.8,2.9,4.7,0.4,0.4,0.3,0.7,1.9,13.7,4,0,0.5
313,Chasson Randle,NYK,24,26,8,18,11.5,5.3,1.5,3.8,0.6,1.8,1.6,1.7,0.2,1,1.2,1.3,0.7,0.3,0.1,1.5,9.2,0,0,-0.4
312,Alexis Ajinca,NOP,29,39,15,24,15,5.3,2.3,4.6,0,0.1,0.7,1,1.2,3.4,4.5,0.3,0.8,0.5,0.6,2,13.7,1,0,-1.5
311,Malcolm Delaney,ATL,28,73,37,36,17.1,5.4,2,5.3,0.4,1.5,1,1.3,0.1,1.5,1.7,2.6,1.3,0.5,0,1.5,11.7,0,0,0.4
310,Joffrey Lauvergne,CHI,25,70,41,29,14,5.4,2.1,4.8,0.5,1.4,0.7,1,1,2.6,3.6,1,0.8,0.4,0.1,1.2,11.7,0,0,-1.3
309,Meyers Leonard,POR,25,74,37,37,16.5,5.4,2,5.1,1,2.9,0.5,0.5,0.4,2.8,3.2,1,0.5,0.2,0.4,2.3,11.9,1,0,-0.4
308,Paul Zipser,CHI,23,44,21,23,19.2,5.5,2,5,0.8,2.3,0.7,0.9,0.3,2.5,2.8,0.8,0.9,0.3,0.4,1.8,11.3,0,0,0.3
307,Boban Marjanovic,DET,28,35,16,19,8.4,5.5,2.1,3.8,0,0,1.3,1.7,1.3,2.4,3.7,0.3,0.3,0.2,0.3,0.7,11.6,5,0,0.9
306,Jerami Grant,OKC,23,80,43,37,19.1,5.5,1.9,4.1,0.5,1.5,1.1,1.8,0.5,2.1,2.6,0.6,0.6,0.4,1,1.9,13.1,0,0,-2.3
305,Anthony Morrow,CHI,31,49,25,24,14.6,5.5,2,5.1,0.8,2.7,0.7,0.8,0.2,0.4,0.6,0.5,0.1,0.5,0,0.9,8.5,0,0,0.4
304,Terry Rozier,BOS,23,74,47,27,17.1,5.5,2,5.6,0.8,2.4,0.7,0.9,0.5,2.5,3.1,1.8,0.6,0.6,0.1,0.9,13.5,1,0,-0.2
303,Delon Wright,TOR,25,27,19,8,16.5,5.6,1.8,4.3,0.4,1.1,1.6,2,0.6,1.2,1.8,2.1,0.9,1,0.4,1.1,14.2,0,0,3.3
302,Gerald Green,BOS,31,47,32,15,11.4,5.6,2,4.9,0.8,2.4,0.7,0.9,0.3,1.4,1.8,0.7,0.5,0.2,0.1,1,9.3,0,0,0.2
301,Ian Mahinmi,WAS,30,31,19,12,17.9,5.6,2.1,3.6,0,0,1.4,2.4,1.5,3.3,4.8,0.6,1.1,1.1,0.8,2.9,16.7,0,0,1
300,Brandon Bass,LAC,32,52,29,23,11.1,5.6,2.1,3.6,0,0.1,1.5,1.7,0.8,1.7,2.5,0.4,0.6,0.3,0.2,0.9,10.1,0,0,-2.8
299,Georgios Papagiannis,SAC,19,22,7,15,16.1,5.6,2.5,4.6,0,0.1,0.5,0.6,1.1,2.8,3.9,0.9,1.1,0.1,0.8,2,13.3,2,0,-1.4
298,Quinn Cook,NOP,24,14,9,5,13.4,5.6,2.4,4.7,0.8,1.9,0.1,0.4,0.1,0.4,0.5,1.9,0.9,0.3,0,0.9,9,0,0,-2.9
297,Richard Jefferson,CLE,37,79,50,29,20.4,5.7,1.9,4.3,0.8,2.4,1,1.4,0.4,2.2,2.6,1,0.7,0.3,0.1,1.9,10.9,1,0,1.6
296,Jason Smith,WAS,31,74,45,29,14.4,5.7,2.4,4.4,0.5,1.1,0.5,0.7,0.9,2.6,3.5,0.5,0.8,0.3,0.7,2.3,12.9,0,0,-0.1
295,Taurean Prince,ATL,23,59,28,31,16.6,5.7,1.9,4.8,0.6,1.7,1.3,1.6,0.4,2.2,2.7,0.9,1,0.7,0.5,1.6,12.8,0,0,-0.5
294,Tarik Black,LAL,25,67,24,43,16.3,5.7,2.2,4.4,0,0,1.2,1.6,2.1,3,5.1,0.6,0.9,0.4,0.7,2.6,15.1,2,0,-0.7
293,Beno Udrih,DET,34,39,18,21,14.4,5.8,2.4,5.1,0.3,0.8,0.8,0.9,0.2,1.3,1.5,3.4,0.9,0.3,0,0.7,12.7,0,0,2.2
292,Quincy Acy,BKN,26,38,11,27,14.7,5.8,1.8,4.5,1,2.4,1.2,1.6,0.5,2.5,3,0.5,0.6,0.4,0.4,1.8,11.9,0,0,-1
291,Jerian Grant,CHI,24,63,29,34,16.3,5.9,2,4.8,0.8,2.1,1,1.2,0.3,1.5,1.8,1.9,0.7,0.7,0.1,1.5,12.8,1,0,0.8
290,Andrew Harrison,MEM,22,72,38,34,20.5,5.9,1.6,5,0.6,2.2,2.1,2.7,0.3,1.6,1.9,2.8,1.2,0.7,0.3,2.7,14.2,0,0,-0.4
289,Domantas Sabonis,OKC,21,81,46,35,20.1,5.9,2.4,5.9,0.6,2,0.5,0.8,0.6,3,3.6,1,1,0.5,0.4,2.5,13.3,2,0,0.2
288,Bismack Biyombo,ORL,24,81,29,52,22.1,6,2.2,4.2,0,0,1.5,2.9,1.9,5.1,7,0.9,1.2,0.3,1.1,2.5,18.9,10,0,-4.3
287,Alex Abrines,OKC,23,68,37,31,15.5,6,2,5,1.4,3.6,0.6,0.7,0.3,1,1.3,0.6,0.5,0.5,0.1,1.7,9.9,0,0,0
286,Lance Thomas,NYK,29,46,15,31,21,6,2.1,5.3,0.8,1.8,0.9,1.1,0.7,2.4,3.1,0.8,0.5,0.5,0.1,1.8,12,1,0,-4.4
284,David Nwaba,LAL,24,20,5,15,19.9,6,2.4,4.1,0.1,0.3,1.3,2,0.9,2.3,3.2,0.7,0.6,0.7,0.4,1.8,13.3,0,0,0.5
284,Jordan Farmar,SAC,30,2,1,1,17.7,6,2,6,2,4.5,0,0,0.5,1,1.5,4.5,1.5,1,0,0.5,16.1,0,0,-0.5
283,Luc Mbah a Moute,LAC,30,80,49,31,22.3,6.1,2.4,4.7,0.5,1.4,0.7,1.1,0.6,1.6,2.1,0.5,0.6,1,0.4,1.5,13.1,0,0,3.3
282,Glenn Robinson III,IND,23,69,35,34,20.7,6.1,2.3,4.9,0.7,1.8,0.8,1.1,0.8,2.7,3.6,0.7,0.5,0.6,0.3,0.9,13.5,3,0,-1.1
281,Derrick Williams,CLE,26,50,16,34,16.1,6.1,2.2,4.9,0.6,1.9,1.2,1.8,0.4,2.2,2.6,0.6,0.6,0.3,0.1,1.2,10.7,0,0,-1.2
280,Zaza Pachulia,GSW,33,70,58,12,18.1,6.1,2.3,4.4,0,0,1.4,1.8,2,3.9,5.9,1.9,1.2,0.8,0.5,2.4,18.6,4,0,6
279,JaVale McGee,GSW,29,77,62,15,9.6,6.1,2.7,4.1,0,0,0.7,1.4,1.3,1.9,3.2,0.2,0.5,0.2,0.9,1.4,13.1,0,0,4.1
278,Troy Williams,HOU,22,30,19,11,18.6,6.2,2.4,5.6,0.6,2.1,0.7,1.1,0.5,1.8,2.3,0.8,1.1,0.9,0.3,2,12.8,0,0,-2.5
277,Chandler Parsons,MEM,28,34,18,16,19.8,6.2,2.2,6.5,0.7,2.7,1,1.3,0.2,2.3,2.5,1.6,0.7,0.6,0.1,1.5,13.1,0,0,-1.4
276,Jonathon Simmons,SAS,27,78,60,18,17.9,6.2,2.3,5.4,0.4,1.3,1.3,1.7,0.3,1.8,2.1,1.6,1,0.6,0.3,1.9,12.9,0,0,2.7
275,Trey Lyles,UTA,21,71,43,28,16.3,6.2,2.2,6.2,0.9,2.9,0.8,1.1,0.7,2.6,3.3,1,0.9,0.4,0.3,1.4,12.7,1,0,0.4
274,Nemanja Bjelica,MIN,29,65,28,37,18.3,6.2,2.3,5.5,0.9,2.7,0.7,0.9,0.9,2.9,3.8,1.2,0.9,0.6,0.3,2.4,14.4,3,0,-0.2
273,Mike Muscala,ATL,25,70,36,34,17.7,6.2,2.4,4.8,0.7,1.6,0.7,0.9,1.1,2.3,3.4,1.4,0.8,0.4,0.6,1.4,14.6,0,0,-1.1
272,Jonathan Gibson,DAL,29,17,4,13,13.6,6.2,2.1,5.6,0.9,2.6,1.2,1.7,0.1,1.2,1.3,1.5,1.2,0.5,0,1.2,10.3,0,0,-4.9
271,Ramon Sessions,CHA,31,50,23,27,16.2,6.2,2,5.3,0.4,1.2,1.8,2.4,0.2,1.2,1.5,2.6,0.9,0.5,0.1,0.9,12.7,0,0,-1.6
270,Spencer Hawes,MIL,29,54,27,27,14.8,6.2,2.5,5.1,0.5,1.5,0.8,1,0.7,2.8,3.5,1.5,0.9,0.3,0.6,1.4,14.3,3,0,-3.2
269,Dante Exum,UTA,21,66,40,26,18.6,6.2,2.3,5.5,0.7,2.3,0.9,1.1,0.5,1.5,2,1.7,1.2,0.3,0.2,2.2,11.5,0,0,0
268,Mindaugas Kuzminskas,NYK,27,68,24,44,14.9,6.3,2.3,5.4,0.8,2.5,0.8,1,0.7,1.2,1.9,1,0.8,0.4,0.2,1.2,11,0,0,0
267,Leandro Barbosa,PHX,34,67,20,47,14.4,6.3,2.6,5.9,0.5,1.5,0.6,0.7,0.2,1.3,1.6,1.2,0.7,0.5,0.1,1.2,11,0,0,-1
266,Kyle O'Quinn,NYK,27,79,29,50,15.6,6.3,2.7,5.2,0,0.2,0.8,1.1,2,3.6,5.6,1.5,1,0.5,1.3,2.2,19.5,6,0,-2
265,Kelly Oubre Jr.,WAS,21,79,47,32,20.3,6.3,2.4,5.6,0.7,2.4,0.9,1.3,0.8,2.5,3.3,0.6,0.6,0.7,0.2,2.5,13.4,1,0,-0.5
264,Rodney McGruder,MIA,25,78,40,38,25.2,6.4,2.4,5.9,0.9,2.8,0.6,0.9,1.2,2.1,3.3,1.6,0.7,0.6,0.2,1.8,14.4,0,0,0.1
263,Darrell Arthur,DEN,29,41,20,21,15.6,6.4,2.3,5.2,1.3,2.9,0.5,0.5,0.6,2.1,2.7,1,0.9,0.5,0.5,1.9,13.3,0,0,-0.6
262,Mirza Teletovic,MIL,31,70,36,34,16.2,6.4,2.2,6,1.5,4.4,0.5,0.6,0.2,2.2,2.3,0.7,0.5,0.2,0.2,1.6,10.8,0,0,1
261,Timothe Luwawu-Cabarrot,PHI,22,69,23,46,17.2,6.4,2.1,5.2,0.7,2.3,1.5,1.8,0.4,1.8,2.2,1.1,1.1,0.5,0.1,2.2,11.4,0,0,-0.8
260,Amir Johnson,BOS,30,80,51,29,20.1,6.5,2.7,4.6,0.3,0.8,0.8,1.3,1.5,3.1,4.6,1.8,1,0.6,0.8,2.6,17.9,0,0,2.6
259,Sam Dekker,HOU,23,77,52,25,18.4,6.5,2.6,5.6,0.8,2.4,0.5,0.9,1.2,2.5,3.7,1,0.5,0.5,0.3,1.1,14.2,0,0,1
258,Dante Cunningham,NOP,30,66,28,38,25,6.6,2.6,5.4,1.1,2.7,0.2,0.4,0.8,3.3,4.2,0.6,0.4,0.6,0.4,1.5,15.1,0,0,-0.8
257,Michael Carter-Williams,CHI,25,45,25,20,18.8,6.6,2.5,6.8,0.3,1.4,1.3,1.7,0.5,2.9,3.4,2.5,1.5,0.8,0.5,2.3,17,0,0,-0.6
256,Jaylen Brown,BOS,20,78,50,28,17.2,6.6,2.5,5.4,0.6,1.7,1.1,1.6,0.6,2.2,2.8,0.8,0.9,0.4,0.2,1.8,12.4,0,0,-1.6
255,Andre Roberson,OKC,25,79,46,33,30.1,6.6,2.7,5.9,0.6,2.3,0.6,1.4,1.2,3.9,5.1,1,0.6,1.2,1,2.6,20.2,2,0,1.8
254,Kosta Koufos,SAC,28,71,27,44,20,6.6,3,5.5,0,0,0.5,0.9,1.7,4,5.7,0.7,0.9,0.5,0.7,2.4,17.1,4,0,-2.2
253,Marcus Thornton,WAS,30,33,15,18,17.4,6.6,2.5,6.4,0.8,2.4,0.7,0.8,0.7,1.6,2.3,1.2,0.8,0.6,0.1,1.5,12.5,0,0,-4.5
252,PJ Tucker,TOR,32,81,35,46,27.6,6.7,2.5,6,0.9,2.4,0.9,1.1,1.4,4.4,5.8,1.2,0.8,1.4,0.2,2.4,19.7,3,0,-0.9
251,Dwight Powell,DAL,25,77,30,47,17.3,6.7,2.5,4.9,0.3,1,1.4,1.8,1.2,2.8,4,0.6,0.4,0.8,0.5,1.8,15.9,2,0,-2.2
250,James Ennis III,MEM,26,64,32,32,23.4,6.7,2.3,5,0.8,2.1,1.3,1.7,1.1,3,4,1,0.9,0.7,0.3,2.6,15.2,1,0,0.7
249,Devin Harris,DAL,34,65,29,36,16.7,6.7,2.1,5.2,0.9,2.7,1.6,2,0.2,1.8,2,2.1,0.9,0.7,0.1,1.6,13.6,0,0,0.6
248,Raymond Felton,LAC,33,80,50,30,21.2,6.7,2.8,6.4,0.6,1.8,0.6,0.8,0.4,2.3,2.7,2.4,1,0.8,0.3,1.6,15.8,0,0,-2.1
247,Alec Burks,UTA,25,42,26,16,15.5,6.7,2.4,5.9,0.6,1.8,1.4,1.9,0.4,2.5,2.9,0.7,0.8,0.4,0.1,1.2,12,0,0,0
246,Brandan Wright,MEM,29,28,14,14,16,6.8,3,4.8,0,0,0.8,1.3,1.1,1.7,2.8,0.5,0.4,0.4,0.7,1.5,13.9,0,0,1.3
245,John Henson,MIL,26,58,26,32,19.4,6.8,2.7,5.3,0,0,1.3,1.8,1.6,3.5,5.1,1,0.9,0.5,1.3,2.6,19,0,0,-0.8
244,Lance Stephenson,IND,26,18,8,10,20.1,6.8,3,6.7,0.3,1.1,0.4,0.7,0.2,2.7,2.9,3.3,1.4,0.3,0.2,1.8,15.1,0,0,0.6
243,Jared Dudley,PHX,31,64,17,47,21.3,6.8,2.5,5.4,1.2,3.2,0.7,1,0.5,3,3.5,1.9,1.1,0.7,0.3,2.4,15.4,0,0,-0.7
